date;text
2020-11-22 21:08:20;@zeitonline oh je, ein #tatort mit murot. besser nicht einschalten...
2020-11-22 21:08:11;rt @oliverdeutschm3: eine wahre kleine geschichte, zum heutigen #tatort https://t.co/2nj4nuey1l
2020-11-22 21:08:03;@tatort 🤩 murot....immer ein bisschen speziell....glatte 2 😄
2020-11-22 21:07:50;"rt @tatort: der gesichtsausdruck, wenn du weißt, dass du auch ne affäre mit der nachbarin haben kannst…

#tatort https://t.co/hpfabvhzvf"
2020-11-22 21:07:38;@tatort ich liebe murot/tukur. 2+
2020-11-22 21:07:37;"rt @tatort: der gesichtsausdruck, wenn du weißt, dass du auch ne affäre mit der nachbarin haben kannst…

#tatort https://t.co/hpfabvhzvf"
2020-11-22 21:07:08;der hessische hauptkommissar murot wandelt wieder auf den spuren eines filmklassikers – auf denen von komiker jacques tatis. war das anschauen von „die ferien des monsieur murot“ den sonntagabend wert? https://t.co/vwdkikonlv
2020-11-22 21:07:08;der hessische hauptkommissar murot wandelt wieder auf den spuren eines filmklassikers – auf denen von komiker jacques tati. war das anschauen von „die ferien des monsieur murot“ einen sonntagabend wert? https://t.co/zuf4gbeayy
2020-11-22 21:06:53;"also mit ""balko"" als murot double hatte ich heute abend, echt nicht gerechnet. was sagt überhaupt ""krappi"" dazu. #tatort"
2020-11-22 21:06:40;@tatort einmal in 2 jahren schaue ich mir einen tukur-tatort an. mir gefällt die außergewöhnliche art eine krimihandlung zu erzählen. und dann dieser hervorragende murot! wie immer begeistert!  heute wieder eine tolle 2+!
2020-11-22 21:05:59;@tatort guter, anderer #tatort. schön erzählt, schrullig, stimmige atmosphäre und gute charaktere! nett auch das ut im autokennzeichen des ro80...für ulrich tukur? 😉note 1-2 🍀
2020-11-22 21:05:56;ach ja, heute ist ja auch tag der schrägen vergleiche. also der #tatort war spannender und realistischer als das grundsatzprogramm der grünen
2020-11-22 21:05:32;ich fand den #tatort heute richtig gut.
2020-11-22 21:04:46;psm steht übrigens für psalm. #tatort
2020-11-22 21:04:30;"@tatort eins.
es fehlte etwas zum ersten tod von murot."
2020-11-22 21:04:20;#tatort #ard #sonntagabend verkommt auch zunehmend zu einer #grün-#linken #phantasie-#reise der #autoren. #realitätsverlust wie #grün-#linke #ideologie bei #polizei-#arbeit,erinnert an #theater-#gruppe an der #waldorf-#schule,entsetzlich.#bild #ard #tatort #welt #zdf #nzz #ntv
2020-11-22 21:04:17;"@tatort die frage ist nicht, ob was gefällt, sondern wieviel #krimi (auf kosten von #rundfunkbeitrag) noch produziert wird. 🤑

das format #tatort ist doch ausgelutscht. 👿"
2020-11-22 21:04:12;@tatort murot ist kunst. dafür gibt es keine noten. murot ist eine klasse für sich.
2020-11-22 21:04:10;@tatort typisch murot. zum ende leider etwas spannungsabfall, aber viel gefühl. solide. 2(-). #tatort #murot #tukur
2020-11-22 21:03:52;wurde die 3. woche in folge spitzenmäßig unterhalten, merci #tatort (das war nicht immer so)!
2020-11-22 21:03:38;"ard #tatort  -die ferien des monsieur murot-. 
der geschilderte fall könnte tatsächlich vorkommen, aber sicher nicht gerade mit einem khk vom lka.etwas zu leicht konstruiert und durchschaubar.der französische hauch passt nicht.die geisterscheinung hat scheinbar die runde gemacht."
2020-11-22 21:03:22;komplett weichspüler #tatort
2020-11-22 21:03:10;"rt @tatort: auch im tatort-soundtrack:

józsef reményi: 3 klavierstücke, d-946, no.1 in es-moll (allegro assai) von franz schubert 

jacob…"
2020-11-22 21:03:03;bester #tatort. danke.
2020-11-22 21:02:56;"fand den tatort ziemlich cool. hab ihn mit meinem paps angeschaut und das war sehr unterhaltsam.
#tatort"
2020-11-22 21:02:54;ich war schon immer #murot-fan, aber der #tatort heute war der beste. ... eigentlich bin ich auch ulrich #tukur-fan 😂
2020-11-22 21:02:46;"#alt werden wir heute nicht mehr. sind wir ja schon ...

#hamburg #ndr #tatort #krimi #twitterkrimi"
2020-11-22 21:02:41;rt @manonstreets: nicht vergessen den browserverlauf zu löschen wer nach „psm 31“ gegoogelt hat #tatort
2020-11-22 21:02:37;"ein ""tatort"" zum hinschauen: die ferien des monsieur murot https://t.co/c18ore0goj https://t.co/rbevzen84o"
2020-11-22 21:02:30;@ulfschmid nicht einmal getwittert. das schafft nur murot 🤩👍🏻🤗
2020-11-22 21:01:57;besser geht #tatort nicht.
2020-11-22 21:01:36;@tatort wunderschön und verträumt. aber von tukur alias murot alias boenfeld hätte ich mir noch etwas mehr raffinesse beim rollentausch erwartet. deshalb heute eine 1-.  #tatort
2020-11-22 21:01:32;rt @sudelheft: das ist der zweite #tatort den ich in meinem leben schaue, weil den hat mein mann geschrieben und ich bin sehr stolz und lie…
2020-11-22 21:01:14;habe mir stattdessen replicas mit keanu reeves angeschaut. diese zwei keanus waren wesentlich amüsanter und spannender als diese zwei murots vom #tatort.
2020-11-22 21:00:52;@tatort schön schräg wie immer mit murot/ tukur 🙃
2020-11-22 21:00:51;@steffi721981 langsam wird es wieder...mit dem #tatort
2020-11-22 21:00:43;"der aktuelle #tatort war mehr märchen als krimi. aber zumindest wieder mal einer aus der kategorie „ganz okay...“

hier meine kritik:

https://t.co/s5wflfxwby"
2020-11-22 21:00:35;@tatort ein typischer murot tatort. ich fande ihn ok.
2020-11-22 21:00:29;rt @neuwirthe: #tatort das war jetzt gerade die musik aus monsieur hulot 😉
2020-11-22 21:00:26;"rt @denniskberlin: das ist lotta.
lotta #doll.
lotta ist schauspielerin und hat früher in ard serien wie #großstadtrevier und #tatort gespi…"
2020-11-22 21:00:20;"hab ich (auch) gegoogelt 🤣🤣

auch ein ganz toller #tatort was das heute! 👏👏 https://t.co/45vi3zznwo"
2020-11-22 21:00:11;"hatte kurz n herzinfarkt als ich dachte der brennt durch.... und tukur hört auf.
#tatort"
2020-11-22 20:59:49;eine wahre kleine geschichte, zum heutigen #tatort https://t.co/2nj4nuey1l
2020-11-22 20:59:43;@tatort absoluter knaller, dass murot versucht war. keine große ermittlung aber toller tatort. 1-
2020-11-22 20:59:38;#tatort mit ulrich tukur: ich fand ihn einfach richtig gut.
2020-11-22 20:59:24;war besser als erwartet, endlich mal kein tarantino style. #tatort https://t.co/7lrd4bedjl
2020-11-22 20:58:57;"#murot|s fälle erinnern gelegentlich eher an literarisches erzählen als an kriminaltechnisches ermitteln. das dürfen sie, weil der #tatort keine dokumentarfilmreihe ist.
https://t.co/luy6usjtdf"
2020-11-22 20:58:51;für diesen leckerbissen #tatort gibt’s 10 von 10 punkten. super cast. https://t.co/h68fl3tzqb
2020-11-22 20:58:08;"ein guter hinweis, das tragen wir hier noch nach. 

#tatort https://t.co/s816kdsxte"
2020-11-22 20:58:08;also für einen murot war der #tatort doch gar nicht so schlecht.
2020-11-22 20:58:03;"brocki fragt, ob ich erste hilfe kann.

aber im #bier ist doch gar kein psm31 ...

#tatort #ndr #krimi #twitterkrimi"
2020-11-22 20:57:44;#tatort gut gemacht, der tatort heute, aber das motiv der tragik, dass die verwechslung durch den kommissar erst zum mord an robert geführt hat, hätte man stärker betonen müssen, weil es am ende nur unterschwellig zur sprache kam.
2020-11-22 20:57:13;"hier noch ein #ro80-vergleich zum hr-#tatort: links das heutige modell, rechts das der #murot-folge von vor einem jahr, das explodierte; finde die unterschiede! https://t.co/uznnvf424j"
2020-11-22 20:56:40;ein amüsanter und zugleich sehr ungewöhnlich spannender #tatort mit dem genialen, wandlungsfähigen ulrich tukur in einer glanzrolle. dieser mann kann wirklich alles spielen. es muss im übrigen nicht immer alles bierernst und nüchtern realistisch sein. das war unterhaltung.
2020-11-22 20:56:22;nicht vergessen den browserverlauf zu löschen wer nach „psm 31“ gegoogelt hat #tatort
2020-11-22 20:56:08;@tatort für einen murot überraschend gut ... die drehbücher sind sonst eher nicht meines.
2020-11-22 20:56:05;"ich fand den #tatort sehr unterhaltsam. 
wann ist nora wieder am start?"
2020-11-22 20:56:05;der #tatort  wieder klasse👏🏻👏🏻👏🏻
2020-11-22 20:56:02;gucke kein #tatort aber folge dem hashtag für kunstfeindlichen fangrind
2020-11-22 20:55:44;"rt @afd_muenster: wenn #jana nicht -wie der ""#ordner""- u-boot ist, war's eine für linken lynchmob typische -hysterische- hexenjagd. ""#sophi…"
2020-11-22 20:55:43;wie war der #tatort ?
2020-11-22 20:55:30;@palmtreecorpse @undalles0yeah für einen tatort war er gut, für einen murot eher mau.
2020-11-22 20:55:16;"rt @tatort: ärzteweisheit: „lass uns noch einen verlöten, vielleicht sind wir morgen schon flöten.“

#tatort"
2020-11-22 20:55:15;wichtige info. #tatort https://t.co/avg5cgino9
2020-11-22 20:55:10;"@drwetti das war doch nicht der beste murot #tatort!

das war der beste #tatort ever!!!!!"
2020-11-22 20:54:48;@tatort schräg, witzig und unterhaltsam.kein richtiger tatort,eher science fiction komödie in der endzeit.konnte man sich aber anschauen, eben typisch murot.2+😉
2020-11-22 20:54:46;@horn wahrscheinlich liebfrauenmilch. so 60er wie die ganze anmutung dieser #tatort-folge.
2020-11-22 20:54:14;ungewöhnlich, dass die erste verdächtige dann auch gleich die täterin ist. aber was ist bei einem murot-#tatort schon gewöhnlich?
2020-11-22 20:54:11;"sehr, sehr gut! 👍🏻
murot ist wie boerne und thiel nur anders. immer ein garant! 
#tatort"
2020-11-22 20:54:11;@tatort fand den #tatort heute sehr unterhaltsam
2020-11-22 20:54:08;murot ist der beste note 1* #tatort
2020-11-22 20:54:07;@tatort schwacher murot, note 3
2020-11-22 20:53:56;rt @uniwave: guter #tatort.
2020-11-22 20:53:51;"rt @tatort: der gesichtsausdruck, wenn du weißt, dass du auch ne affäre mit der nachbarin haben kannst…

#tatort https://t.co/hpfabvhzvf"
2020-11-22 20:53:41;@sudelheft lieb von dir, dass du stolz bist. das macht den film (ich will ihn gar nicht #tatort nennen) leider auch nicht besser.
2020-11-22 20:53:40;das waren ja mehr die ferien des monsieur martin guerrero. aber trotzdem schön. #tatort
2020-11-22 20:53:35;@sudelheft glückwunsch. ein sehr guter tatort. tukur muss ja immer etwas besonderes sein. und das war es. #tatort
2020-11-22 20:53:27;@zeitonline geiles teil. ulrich tukur mal wieder ein genuss! #tatort
2020-11-22 20:53:21;keine schlechte story, auch super gespielt, aber scheiße noch mal, das ist doch kein #tatort
2020-11-22 20:53:18;@zeitonline seit längerer zeit wieder einmal geschaut: endlich wieder mal anzusehen, da kein haltungstatort #tatort
2020-11-22 20:53:14;"@tatort ich liebe ja eh murot/tukur und auch dieser hat mir wieder sehr gefallen :)

und damit ist euch das erste mal in meiner erinnerung der hattrick gelungen (dreimal die 1 am stück).

meinen glückwunsch und herzlichen dank  ( ˘ ³˘)♥"
2020-11-22 20:53:02;mal wieder ein prima #tatort  🙂 https://t.co/ofab3i7hl2
2020-11-22 20:52:38;"@tatort das war der dritte #tatort, der aus dem klassischen ""wir ermitteln in einem mordfall"" hervorstach. im vergleich zu den ersten beiden: deutlich schwächer. aber ich mag. ulrich tukur. aber die story war unglaubwürdig, vor allem die ehefrau als täterin. daher nur 3 - 4."
2020-11-22 20:52:37;"@tatort ich liebe murot, bin aber etwas schwer reingekommen. bei ""griechischer wein"" hatte er mich🍷: 2."
2020-11-22 20:52:36;@tatort schwächster murot #tatort bisher
2020-11-22 20:52:32;"@tatort #tatort skurril, stiller, zuweilen amüsant.
morot ,wie er leibt, liebt und lebt.
glatte 2 +"
2020-11-22 20:52:27;"noch mehr schöne alte autos jetzt bei #brokenwood #mordinneuseeland – hoffentlich spannender als #tatort ;-) https://t.co/o1cxoigxnh"
2020-11-22 20:52:22;ich fand den murot-#tatort wieder richtig gut und hätte jetzt lust auf viel wein in der hollywood-schaukel während einer lauen sommernacht...
2020-11-22 20:52:05;"xavier naidoo ist jetzt btw blond und trägt keine sonnenbrille mehr..

ich dachte, ihr solltet das wissen..

#covidioten #geschwurbel #covid19 #tatort @ardde https://t.co/hpigzygehx"
2020-11-22 20:51:59;#tatort : liess sich der hund so leicht bestechen? aber das auch schon der einzige schwachpunkt des drehbuchs... ansonsten.. : top....
2020-11-22 20:51:57;der heutige #tatort war der erstemit corina abstandhaltung, und zwar in dem shot auf die trauergemeinde...
2020-11-22 20:51:54;#tatort sorry, aber der heutige tatort war mir einfach zu spannend. hab jetzt noch gänsehaut und werden wohl in der kommenden nacht nicht schlafen können
2020-11-22 20:51:50;nicht der beste murot #tatort, aber immer noch echt gut!
2020-11-22 20:51:40;"an alle lieben #tatort zuschauer!
auch wir haben einen fernseher🖥!
infotweet🤦‍♀️"
2020-11-22 20:51:36;"@tatort a very good ferien-feeling. 
sehr unterhaltsam. eine 2+ von mir. 
#tatort #1145"
2020-11-22 20:51:34;"@undalles0yeah leider für einen murot.

aus dem sujet hätt' man mehr rausholen können."
2020-11-22 20:51:30;entweder ich auch nicht oder die story war zu simpel. ehefrau wurde von mann tyrannisiert und betrogen, sie dadurch psychisch kaputt, also bringt sie ihn um. murot kann ermitteln, weil er aussieht wie walter. 🤷‍♂️ zu einfach für uns, die wir dahinter nen tieferen sinn vermuten? 🤷‍♂️ https://t.co/kq617jiwbq
2020-11-22 20:51:14;rt @julia_ortner: ulrich tukur und der lange heiße sommer. und die pandemie ist 1.45 h vergessen. #tatort
2020-11-22 20:51:11;"rt @birgitjaklitsch: #tatort
so kommt man als eigenbrötlerischer schöngeist, mit einem streich an eine geliebte namens birgit, eine geleute…"
2020-11-22 20:51:04;murot gerät diesmal in die hölle. und das ist für ihn ein kleinstadtuniversum, in dem man sich mit dem nachbarspaar dauernd trifft und abgibt, obwohl man sich selbstverständlich hasst und ebenso selbstverständlich betrügt. #tatort https://t.co/d6vwivaoyd
2020-11-22 20:51:04;im neuen #tatort aus #wiesbaden gibt es einen doppelten murot. der polizist schlüpft in die rolle eines dummerweise getöteten doppelgängers. da kann er was erleben. https://t.co/3wmwu3su4q
2020-11-22 20:51:03;#murot-#tatort auf dem weg zu einem eigenen film-genre. ich habe mich einmal mehr köstlich amüsiert 😷 weiter so! 👍 https://t.co/s9qflwl9zp
2020-11-22 20:51:03;heute keine talkshow? am #totensonntag nur leichen (#tatort etc...), dafür kein #will(fähriges) geschwätz?!
2020-11-22 20:50:56;nie wieder ein murot #tatort habe ich mir irgendwann mal vorgenommen. und gott sei dank bis jetzt gehalten.
2020-11-22 20:50:35;rt @sudelheft: das ist der zweite #tatort den ich in meinem leben schaue, weil den hat mein mann geschrieben und ich bin sehr stolz und lie…
2020-11-22 20:50:30;"dritter guter #tatort in serie.

wassndalos?!"
2020-11-22 20:50:29;"super #tatort heute abend!

und morgen abend wieder @daserste einschalten. gott von ferdinand von #schirach.

ein film zum thema #sterbehilfe, in dem der ethikrat einen fall diskutiert. und am ende dürfen wir als publikum abstimmen."
2020-11-22 20:50:24;"ich schau zwar kein fernsehen, aber ich will auch mal #tatort schreiben. so.

auch wenn ich lieber #tatortreiniger geschrieben hätte, aber die kultserie gibts ja leider nimmer."
2020-11-22 20:50:08;@judicatorpredo für einen murot, oder für einen tatort?
2020-11-22 20:50:00;"rt @heikeontour: nennt mich bekloppt:
die durchbrennaktion der beiden gab mir die hoffnung nie zu alt für ""scheiß drauf, ich mach's trotzde…"
2020-11-22 20:49:49;@chiaraschreibt @tatort ich schaue kein murot mehr.
2020-11-22 20:49:45;@tatort der #tatort war schon klasse, und die krönung: danach heute nicht #annewill . extraklasse.
2020-11-22 20:49:40;das war ein richtig guter #tatort!
2020-11-22 20:49:36;@tatort der heutige #tatort bekommt von mir eine 2-. abzug weil weit weg vom realismus und weil es der dritte in folge mit „lebenden toten“ war. aber alles in allem sehenswert. #murot
2020-11-22 20:49:30;#tatort jeder tatort ohne belehrung/erziehungsversuch ist ein guter.
2020-11-22 20:49:28;thementag alte autos in @daserste #tatort #brokenwood
2020-11-22 20:49:26;@tatort tolle story 👍 am ende dann vorhersehbar, aber wieder sehr gut gespielt 🎥 solider murot 😊 2+
2020-11-22 20:49:25;@tatort mmmhhh, ich mag ja eher den spannenden und actionreichen #tatort auch die musik war nicht so mein geschmack. aber die doppelte lottchen story mit dem ehedrama hatte was 😁: 3
2020-11-22 20:49:19;eindeutig. keine überraschung. #tatort https://t.co/dmw0tmg3yx
2020-11-22 20:49:04;"@ropietsch aber man hätte ja die möglichkeit vorher zu eruieren wer ermittelt?

und mit so einer haltung einfach keinen murot tatort schauen ..."
